,time
21569,2156.9
21570,2157.0
21571,2157.1
21572,2157.2000000000003
21573,2157.3
21574,2157.4
21575,2157.5
21576,2157.6
21577,2157.7000000000003
21578,2157.8
21579,2157.9
21580,2158.0
21581,2158.1
21582,2158.2000000000003
21583,2158.3
21584,2158.4
21585,2158.5
21586,2158.6
21587,2158.7000000000003
21588,2158.8
21589,2158.9
21590,2159.0
21591,2159.1
21592,2159.2000000000003
21593,2159.3
21594,2159.4
21595,2159.5
21596,2159.6
21597,2159.7000000000003
21598,2159.8
21599,2159.9
21600,2160.0
21601,2160.1
21602,2160.2000000000003
21603,2160.3
21604,2160.4
21605,2160.5
21606,2160.6
21607,2160.7000000000003
21608,2160.8
21609,2160.9
21610,2161.0
21611,2161.1
21612,2161.2000000000003
21613,2161.3
21614,2161.4
21615,2161.5
21616,2161.6
21617,2161.7000000000003
21618,2161.8
21619,2161.9
21620,2162.0
21621,2162.1
21622,2162.2000000000003
21623,2162.3
21624,2162.4
21625,2162.5
21626,2162.6
21627,2162.7000000000003
21628,2162.8
21629,2162.9
21630,2163.0
21631,2163.1
21632,2163.2000000000003
21633,2163.3
21634,2163.4
21635,2163.5
21636,2163.6
21637,2163.7000000000003
21638,2163.8
21639,2163.9
21640,2164.0
21641,2164.1
21642,2164.2000000000003
21643,2164.3
21644,2164.4
21645,2164.5
21646,2164.6
21647,2164.7000000000003
21648,2164.8
21649,2164.9
21650,2165.0
21651,2165.1
21652,2165.2000000000003
21653,2165.3
21654,2165.4
21655,2165.5
21656,2165.6
21657,2165.7000000000003
21658,2165.8
21659,2165.9
21660,2166.0
21661,2166.1
21662,2166.2000000000003
21663,2166.3
21664,2166.4
21665,2166.5
21666,2166.6
21667,2166.7000000000003
21668,2166.8
21669,2166.9
21670,2167.0
21671,2167.1
21672,2167.2000000000003
21673,2167.3
21674,2167.4
21675,2167.5
21676,2167.6
21677,2167.7000000000003
21678,2167.8
21679,2167.9
21680,2168.0
21681,2168.1
21682,2168.2000000000003
21683,2168.3
21684,2168.4
21685,2168.5
21686,2168.6
21687,2168.7000000000003
21688,2168.8
21689,2168.9
21690,2169.0
21691,2169.1
21692,2169.2000000000003
21693,2169.3
21694,2169.4
21695,2169.5
21696,2169.6
21697,2169.7000000000003
21698,2169.8
21699,2169.9
21700,2170.0
21701,2170.1
21702,2170.2000000000003
21703,2170.3
21704,2170.4
21705,2170.5
21706,2170.6
21707,2170.7000000000003
21708,2170.8
21709,2170.9
21710,2171.0
21711,2171.1
21712,2171.2000000000003
21713,2171.3
21714,2171.4
21715,2171.5
21716,2171.6
21717,2171.7000000000003
21718,2171.8
21719,2171.9
21720,2172.0
21721,2172.1
21722,2172.2000000000003
21723,2172.3
21724,2172.4
21725,2172.5
21726,2172.6
21727,2172.7000000000003
21728,2172.8
21729,2172.9
21730,2173.0
21731,2173.1
21732,2173.2000000000003
21733,2173.3
21734,2173.4
21735,2173.5
21736,2173.6
21737,2173.7000000000003
21738,2173.8
21739,2173.9
21740,2174.0
21741,2174.1
21742,2174.2000000000003
21743,2174.3
21744,2174.4
21745,2174.5
21746,2174.6
21747,2174.7000000000003
21748,2174.8
21749,2174.9
21750,2175.0
21751,2175.1
21752,2175.2000000000003
21753,2175.3
21754,2175.4
21755,2175.5
21756,2175.6
21757,2175.7000000000003
21758,2175.8
21759,2175.9
21760,2176.0
21761,2176.1
21762,2176.2000000000003
21763,2176.3
21764,2176.4
21765,2176.5
21766,2176.6
21767,2176.7000000000003
21768,2176.8
21769,2176.9
21770,2177.0
21771,2177.1
21772,2177.2000000000003
21773,2177.3
21774,2177.4
21775,2177.5
21776,2177.6
21777,2177.7000000000003
21778,2177.8
21779,2177.9
21780,2178.0
21781,2178.1
21782,2178.2000000000003
21783,2178.3
21784,2178.4
21785,2178.5
21786,2178.6
21787,2178.7000000000003
21788,2178.8
21789,2178.9
21790,2179.0
21791,2179.1
21792,2179.2000000000003
21793,2179.3
21794,2179.4
21795,2179.5
21796,2179.6
21797,2179.7000000000003
21798,2179.8
21799,2179.9
21800,2180.0
21801,2180.1
21802,2180.2000000000003
21803,2180.3
21804,2180.4
21805,2180.5
21806,2180.6
21807,2180.7000000000003
21808,2180.8
21809,2180.9
21810,2181.0
21811,2181.1
21812,2181.2000000000003
21813,2181.3
21814,2181.4
21815,2181.5
21816,2181.6
21817,2181.7000000000003
21818,2181.8
21819,2181.9
21820,2182.0
21821,2182.1
21822,2182.2000000000003
21823,2182.3
21824,2182.4
21825,2182.5
21826,2182.6
21827,2182.7000000000003
21828,2182.8
21829,2182.9
21830,2183.0
21831,2183.1
21832,2183.2000000000003
21833,2183.3
21834,2183.4
21835,2183.5
21836,2183.6
21837,2183.7000000000003
21838,2183.8
21839,2183.9
21840,2184.0
21841,2184.1
21842,2184.2000000000003
21843,2184.3
21844,2184.4
21845,2184.5
21846,2184.6
21847,2184.7000000000003
21848,2184.8
21849,2184.9
21850,2185.0
21851,2185.1
21852,2185.2000000000003
21853,2185.3
21854,2185.4
21855,2185.5
21856,2185.6
21857,2185.7000000000003
21858,2185.8
21859,2185.9
21860,2186.0
21861,2186.1
21862,2186.2000000000003
21863,2186.3
21864,2186.4
21865,2186.5
21866,2186.6
21867,2186.7000000000003
21868,2186.8
21869,2186.9
21870,2187.0
21871,2187.1
21872,2187.2000000000003
21873,2187.3
21874,2187.4
21875,2187.5
21876,2187.6
21877,2187.7000000000003
21878,2187.8
21879,2187.9
21880,2188.0
21881,2188.1
21882,2188.2000000000003
21883,2188.3
21884,2188.4
21885,2188.5
21886,2188.6
21887,2188.7000000000003
21888,2188.8
21889,2188.9
21890,2189.0
21891,2189.1
21892,2189.2000000000003
21893,2189.3
21894,2189.4
21895,2189.5
21896,2189.6
21897,2189.7000000000003
21898,2189.8
21899,2189.9
21900,2190.0
21901,2190.1
21902,2190.2000000000003
21903,2190.3
21904,2190.4
21905,2190.5
21906,2190.6
21907,2190.7000000000003
21908,2190.8
21909,2190.9
21910,2191.0
21911,2191.1
21912,2191.2000000000003
21913,2191.3
21914,2191.4
21915,2191.5
21916,2191.6
21917,2191.7000000000003
21918,2191.8
21919,2191.9
21920,2192.0
21921,2192.1
21922,2192.2000000000003
21923,2192.3
21924,2192.4
21925,2192.5
21926,2192.6
21927,2192.7000000000003
21928,2192.8
21929,2192.9
21930,2193.0
21931,2193.1
21932,2193.2000000000003
21933,2193.3
21934,2193.4
21935,2193.5
21936,2193.6
21937,2193.7000000000003
21938,2193.8
21939,2193.9
21940,2194.0
21941,2194.1
21942,2194.2000000000003
21943,2194.3
21944,2194.4
21945,2194.5
21946,2194.6
21947,2194.7000000000003
21948,2194.8
21949,2194.9
21950,2195.0
21951,2195.1
21952,2195.2000000000003
21953,2195.3
21954,2195.4
21955,2195.5
21956,2195.6
21957,2195.7000000000003
21958,2195.8
21959,2195.9
21960,2196.0
21961,2196.1
21962,2196.2000000000003
21963,2196.3
21964,2196.4
21965,2196.5
21966,2196.6
21967,2196.7000000000003
21968,2196.8
21969,2196.9
21970,2197.0
21971,2197.1
21972,2197.2000000000003
21973,2197.3
21974,2197.4
21975,2197.5
21976,2197.6
21977,2197.7000000000003
21978,2197.8
21979,2197.9
21980,2198.0
21981,2198.1
21982,2198.2000000000003
21983,2198.3
21984,2198.4
21985,2198.5
21986,2198.6
21987,2198.7000000000003
21988,2198.8
21989,2198.9
21990,2199.0
21991,2199.1
21992,2199.2000000000003
21993,2199.3
21994,2199.4
21995,2199.5
21996,2199.6
21997,2199.7000000000003
21998,2199.8
21999,2199.9
22000,2200.0
22001,2200.1
22002,2200.2000000000003
22003,2200.3
22004,2200.4
22005,2200.5
22006,2200.6
22007,2200.7000000000003
22008,2200.8
22009,2200.9
22010,2201.0
22011,2201.1
22012,2201.2000000000003
22013,2201.3
22014,2201.4
22015,2201.5
22016,2201.6
22017,2201.7000000000003
22018,2201.8
22019,2201.9
22020,2202.0
22021,2202.1
22022,2202.2000000000003
22023,2202.3
22024,2202.4
22025,2202.5
22026,2202.6
22027,2202.7000000000003
22028,2202.8
22029,2202.9
22030,2203.0
22031,2203.1
22032,2203.2000000000003
22033,2203.3
22034,2203.4
22035,2203.5
22036,2203.6
22037,2203.7000000000003
22038,2203.8
22039,2203.9
22040,2204.0
22041,2204.1
22042,2204.2000000000003
22043,2204.3
22044,2204.4
22045,2204.5
22046,2204.6
22047,2204.7000000000003
22048,2204.8
22049,2204.9
22050,2205.0
22051,2205.1
22052,2205.2000000000003
22053,2205.3
22054,2205.4
22055,2205.5
22056,2205.6
22057,2205.7000000000003
22058,2205.8
22059,2205.9
22060,2206.0
22061,2206.1
22062,2206.2000000000003
22063,2206.3
22064,2206.4
22065,2206.5
22066,2206.6
22067,2206.7000000000003
22068,2206.8
22069,2206.9
22070,2207.0
22071,2207.1
22072,2207.2000000000003
22073,2207.3
22074,2207.4
22075,2207.5
22076,2207.6
22077,2207.7000000000003
22078,2207.8
22079,2207.9
22080,2208.0
22081,2208.1
22082,2208.2000000000003
22083,2208.3
22084,2208.4
22085,2208.5
22086,2208.6
22087,2208.7000000000003
22088,2208.8
22089,2208.9
22090,2209.0
22091,2209.1
22092,2209.2000000000003
22093,2209.3
22094,2209.4
22095,2209.5
22096,2209.6
22097,2209.7000000000003
22098,2209.8
22099,2209.9
22100,2210.0
22101,2210.1
22102,2210.2000000000003
22103,2210.3
22104,2210.4
22105,2210.5
22106,2210.6
22107,2210.7000000000003
22108,2210.8
22109,2210.9
22110,2211.0
22111,2211.1
22112,2211.2000000000003
22113,2211.3
22114,2211.4
22115,2211.5
22116,2211.6
22117,2211.7000000000003
22118,2211.8
22119,2211.9
22120,2212.0
22121,2212.1
22122,2212.2000000000003
22123,2212.3
22124,2212.4
22125,2212.5
22126,2212.6
22127,2212.7000000000003
22128,2212.8
22129,2212.9
22130,2213.0
22131,2213.1
22132,2213.2000000000003
22133,2213.3
22134,2213.4
22135,2213.5
22136,2213.6
22137,2213.7000000000003
22138,2213.8
22139,2213.9
22140,2214.0
22141,2214.1
22142,2214.2000000000003
22143,2214.3
22144,2214.4
22145,2214.5
22146,2214.6
22147,2214.7000000000003
22148,2214.8
22149,2214.9
22150,2215.0
22151,2215.1
22152,2215.2000000000003
22153,2215.3
22154,2215.4
22155,2215.5
22156,2215.6
22157,2215.7000000000003
22158,2215.8
22159,2215.9
22160,2216.0
22161,2216.1
22162,2216.2000000000003
22163,2216.3
22164,2216.4
22165,2216.5
22166,2216.6
22167,2216.7000000000003
22168,2216.8
22169,2216.9
22170,2217.0
22171,2217.1
22172,2217.2000000000003
22173,2217.3
22174,2217.4
22175,2217.5
22176,2217.6
22177,2217.7000000000003
22178,2217.8
22179,2217.9
22180,2218.0
22181,2218.1
22182,2218.2000000000003
22183,2218.3
22184,2218.4
22185,2218.5
22186,2218.6
22187,2218.7000000000003
22188,2218.8
22189,2218.9
22190,2219.0
22191,2219.1
22192,2219.2000000000003
22193,2219.3
22194,2219.4
22195,2219.5
22196,2219.6
22197,2219.7000000000003
22198,2219.8
22199,2219.9
22200,2220.0
22201,2220.1
22202,2220.2000000000003
22203,2220.3
22204,2220.4
22205,2220.5
22206,2220.6
22207,2220.7000000000003
22208,2220.8
22209,2220.9
22210,2221.0
22211,2221.1
22212,2221.2000000000003
22213,2221.3
22214,2221.4
22215,2221.5
22216,2221.6
22217,2221.7000000000003
22218,2221.8
22219,2221.9
22220,2222.0
22221,2222.1
22222,2222.2000000000003
22223,2222.3
22224,2222.4
22225,2222.5
22226,2222.6
22227,2222.7000000000003
22228,2222.8
22229,2222.9
22230,2223.0
22231,2223.1
22232,2223.2000000000003
22233,2223.3
22234,2223.4
22235,2223.5
22236,2223.6
22237,2223.7000000000003
22238,2223.8
22239,2223.9
22240,2224.0
22241,2224.1
22242,2224.2000000000003
22243,2224.3
22244,2224.4
22245,2224.5
22246,2224.6
22247,2224.7000000000003
22248,2224.8
22249,2224.9
22250,2225.0
22251,2225.1
22252,2225.2000000000003
22253,2225.3
22254,2225.4
22255,2225.5
22256,2225.6
22257,2225.7000000000003
22258,2225.8
22259,2225.9
22260,2226.0
22261,2226.1
22262,2226.2000000000003
22263,2226.3
22264,2226.4
22265,2226.5
22266,2226.6
22267,2226.7000000000003
22268,2226.8
22269,2226.9
22270,2227.0
22271,2227.1
22272,2227.2000000000003
22273,2227.3
22274,2227.4
22275,2227.5
22276,2227.6
22277,2227.7000000000003
22278,2227.8
22279,2227.9
22280,2228.0
22281,2228.1
22282,2228.2000000000003
22283,2228.3
22284,2228.4
22285,2228.5
22286,2228.6
22287,2228.7000000000003
22288,2228.8
22289,2228.9
22290,2229.0
22291,2229.1
22292,2229.2000000000003
22293,2229.3
22294,2229.4
22295,2229.5
22296,2229.6
22297,2229.7000000000003
22298,2229.8
22299,2229.9
22300,2230.0
22301,2230.1
22302,2230.2000000000003
22303,2230.3
22304,2230.4
22305,2230.5
22306,2230.6
22307,2230.7000000000003
22308,2230.8
22309,2230.9
22310,2231.0
22311,2231.1
22312,2231.2000000000003
22313,2231.3
22314,2231.4
22315,2231.5
22316,2231.6
22317,2231.7000000000003
22318,2231.8
22319,2231.9
22320,2232.0
22321,2232.1
22322,2232.2000000000003
22323,2232.3
22324,2232.4
22325,2232.5
22326,2232.6
22327,2232.7000000000003
22328,2232.8
22329,2232.9
22330,2233.0
22331,2233.1
22332,2233.2000000000003
22333,2233.3
22334,2233.4
22335,2233.5
22336,2233.6
22337,2233.7000000000003
22338,2233.8
22339,2233.9
22340,2234.0
22341,2234.1
22342,2234.2000000000003
22343,2234.3
22344,2234.4
22345,2234.5
22346,2234.6
22347,2234.7000000000003
22348,2234.8
22349,2234.9
22350,2235.0
22351,2235.1
22352,2235.2000000000003
22353,2235.3
22354,2235.4
22355,2235.5
22356,2235.6
22357,2235.7000000000003
22358,2235.8
22359,2235.9
22360,2236.0
22361,2236.1
22362,2236.2000000000003
22363,2236.3
22364,2236.4
22365,2236.5
22366,2236.6
22367,2236.7000000000003
22368,2236.8
22369,2236.9
22370,2237.0
22371,2237.1
22372,2237.2000000000003
22373,2237.3
22374,2237.4
22375,2237.5
22376,2237.6
22377,2237.7000000000003
22378,2237.8
22379,2237.9
22380,2238.0
22381,2238.1
22382,2238.2000000000003
22383,2238.3
22384,2238.4
22385,2238.5
22386,2238.6
22387,2238.7000000000003
22388,2238.8
22389,2238.9
22390,2239.0
22391,2239.1
22392,2239.2000000000003
22393,2239.3
22394,2239.4
22395,2239.5
22396,2239.6
22397,2239.7000000000003
22398,2239.8
22399,2239.9
22400,2240.0
22401,2240.1
22402,2240.2000000000003
22403,2240.3
22404,2240.4
22405,2240.5
22406,2240.6
22407,2240.7000000000003
22408,2240.8
22409,2240.9
22410,2241.0
22411,2241.1
22412,2241.2000000000003
22413,2241.3
22414,2241.4
22415,2241.5
22416,2241.6
22417,2241.7000000000003
22418,2241.8
22419,2241.9
22420,2242.0
22421,2242.1
22422,2242.2000000000003
22423,2242.3
22424,2242.4
22425,2242.5
22426,2242.6
22427,2242.7000000000003
22428,2242.8
22429,2242.9
22430,2243.0
22431,2243.1
22432,2243.2000000000003
22433,2243.3
22434,2243.4
22435,2243.5
22436,2243.6
22437,2243.7000000000003
22438,2243.8
22439,2243.9
22440,2244.0
22441,2244.1
22442,2244.2000000000003
22443,2244.3
22444,2244.4
22445,2244.5
22446,2244.6
22447,2244.7000000000003
22448,2244.8
22449,2244.9
22450,2245.0
22451,2245.1
22452,2245.2000000000003
22453,2245.3
22454,2245.4
22455,2245.5
22456,2245.6
22457,2245.7000000000003
22458,2245.8
22459,2245.9
22460,2246.0
22461,2246.1
22462,2246.2000000000003
22463,2246.3
22464,2246.4
22465,2246.5
22466,2246.6
22467,2246.7000000000003
22468,2246.8
22469,2246.9
22470,2247.0
22471,2247.1
22472,2247.2000000000003
22473,2247.3
22474,2247.4
22475,2247.5
22476,2247.6
22477,2247.7000000000003
22478,2247.8
22479,2247.9
22480,2248.0
22481,2248.1
22482,2248.2000000000003
22483,2248.3
22484,2248.4
22485,2248.5
22486,2248.6
22487,2248.7000000000003
22488,2248.8
22489,2248.9
22490,2249.0
22491,2249.1
22492,2249.2000000000003
22493,2249.3
22494,2249.4
22495,2249.5
22496,2249.6
22497,2249.7000000000003
22498,2249.8
22499,2249.9
22500,2250.0
22501,2250.1
22502,2250.2000000000003
22503,2250.3
22504,2250.4
22505,2250.5
22506,2250.6
22507,2250.7000000000003
22508,2250.8
22509,2250.9
22510,2251.0
22511,2251.1
22512,2251.2000000000003
22513,2251.3
22514,2251.4
22515,2251.5
22516,2251.6
22517,2251.7000000000003
22518,2251.8
22519,2251.9
22520,2252.0
22521,2252.1
22522,2252.2000000000003
22523,2252.3
22524,2252.4
22525,2252.5
22526,2252.6
22527,2252.7000000000003
22528,2252.8
22529,2252.9
22530,2253.0
22531,2253.1
22532,2253.2000000000003
22533,2253.3
22534,2253.4
22535,2253.5
22536,2253.6
22537,2253.7000000000003
22538,2253.8
22539,2253.9
22540,2254.0
22541,2254.1
22542,2254.2000000000003
22543,2254.3
22544,2254.4
22545,2254.5
22546,2254.6
22547,2254.7000000000003
22548,2254.8
22549,2254.9
22550,2255.0
22551,2255.1
22552,2255.2000000000003
22553,2255.3
22554,2255.4
22555,2255.5
22556,2255.6
22557,2255.7000000000003
22558,2255.8
22559,2255.9
22560,2256.0
22561,2256.1
22562,2256.2000000000003
22563,2256.3
22564,2256.4
22565,2256.5
22566,2256.6
22567,2256.7000000000003
22568,2256.8
22569,2256.9
22570,2257.0
22571,2257.1
22572,2257.2000000000003
22573,2257.3
22574,2257.4
22575,2257.5
22576,2257.6
22577,2257.7000000000003
22578,2257.8
22579,2257.9
22580,2258.0
22581,2258.1
22582,2258.2000000000003
22583,2258.3
22584,2258.4
22585,2258.5
22586,2258.6
22587,2258.7000000000003
22588,2258.8
22589,2258.9
22590,2259.0
22591,2259.1
22592,2259.2000000000003
22593,2259.3
22594,2259.4
22595,2259.5
22596,2259.6
22597,2259.7000000000003
22598,2259.8
22599,2259.9
22600,2260.0
22601,2260.1
22602,2260.2000000000003
22603,2260.3
22604,2260.4
22605,2260.5
22606,2260.6
22607,2260.7000000000003
22608,2260.8
22609,2260.9
22610,2261.0
22611,2261.1
22612,2261.2000000000003
22613,2261.3
22614,2261.4
22615,2261.5
22616,2261.6
22617,2261.7000000000003
22618,2261.8
22619,2261.9
22620,2262.0
22621,2262.1
22622,2262.2000000000003
22623,2262.3
22624,2262.4
22625,2262.5
22626,2262.6
22627,2262.7000000000003
22628,2262.8
22629,2262.9
22630,2263.0
22631,2263.1
22632,2263.2000000000003
22633,2263.3
22634,2263.4
22635,2263.5
22636,2263.6
22637,2263.7000000000003
22638,2263.8
22639,2263.9
22640,2264.0
22641,2264.1
22642,2264.2000000000003
22643,2264.3
22644,2264.4
22645,2264.5
22646,2264.6
22647,2264.7000000000003
22648,2264.8
22649,2264.9
22650,2265.0
22651,2265.1
22652,2265.2000000000003
22653,2265.3
22654,2265.4
22655,2265.5
22656,2265.6
22657,2265.7000000000003
22658,2265.8
22659,2265.9
22660,2266.0
22661,2266.1
22662,2266.2000000000003
22663,2266.3
22664,2266.4
22665,2266.5
22666,2266.6
22667,2266.7000000000003
22668,2266.8
22669,2266.9
22670,2267.0
22671,2267.1
22672,2267.2000000000003
22673,2267.3
22674,2267.4
22675,2267.5
22676,2267.6
22677,2267.7000000000003
22678,2267.8
22679,2267.9
22680,2268.0
22681,2268.1
22682,2268.2000000000003
22683,2268.3
22684,2268.4
22685,2268.5
22686,2268.6
22687,2268.7000000000003
22688,2268.8
22689,2268.9
22690,2269.0
22691,2269.1
22692,2269.2000000000003
22693,2269.3
22694,2269.4
22695,2269.5
22696,2269.6
22697,2269.7000000000003
22698,2269.8
22699,2269.9
22700,2270.0
22701,2270.1
22702,2270.2000000000003
22703,2270.3
22704,2270.4
22705,2270.5
22706,2270.6
22707,2270.7000000000003
22708,2270.8
22709,2270.9
22710,2271.0
22711,2271.1
22712,2271.2000000000003
22713,2271.3
22714,2271.4
22715,2271.5
22716,2271.6
22717,2271.7000000000003
22718,2271.8
22719,2271.9
22720,2272.0
22721,2272.1
22722,2272.2000000000003
22723,2272.3
22724,2272.4
22725,2272.5
22726,2272.6
22727,2272.7000000000003
22728,2272.8
22729,2272.9
22730,2273.0
22731,2273.1
22732,2273.2000000000003
22733,2273.3
22734,2273.4
22735,2273.5
22736,2273.6
22737,2273.7000000000003
22738,2273.8
22739,2273.9
22740,2274.0
22741,2274.1
22742,2274.2000000000003
22743,2274.3
22744,2274.4
22745,2274.5
22746,2274.6
22747,2274.7000000000003
22748,2274.8
22749,2274.9
22750,2275.0
22751,2275.1
22752,2275.2000000000003
22753,2275.3
22754,2275.4
22755,2275.5
22756,2275.6
22757,2275.7000000000003
22758,2275.8
22759,2275.9
22760,2276.0
22761,2276.1
22762,2276.2000000000003
22763,2276.3
22764,2276.4
22765,2276.5
22766,2276.6
22767,2276.7000000000003
22768,2276.8
22769,2276.9
22770,2277.0
22771,2277.1
22772,2277.2000000000003
22773,2277.3
22774,2277.4
22775,2277.5
22776,2277.6
22777,2277.7000000000003
22778,2277.8
22779,2277.9
22780,2278.0
22781,2278.1
22782,2278.2000000000003
22783,2278.3
22784,2278.4
22785,2278.5
22786,2278.6
22787,2278.7000000000003
22788,2278.8
22789,2278.9
22790,2279.0
22791,2279.1
22792,2279.2000000000003
22793,2279.3
22794,2279.4
22795,2279.5
22796,2279.6
22797,2279.7000000000003
22798,2279.8
22799,2279.9
22800,2280.0
22801,2280.1
22802,2280.2000000000003
22803,2280.3
22804,2280.4
22805,2280.5
22806,2280.6
22807,2280.7000000000003
22808,2280.8
22809,2280.9
22810,2281.0
22811,2281.1
22812,2281.2000000000003
22813,2281.3
22814,2281.4
22815,2281.5
22816,2281.6
22817,2281.7000000000003
22818,2281.8
22819,2281.9
22820,2282.0
22821,2282.1
22822,2282.2000000000003
22823,2282.3
22824,2282.4
22825,2282.5
22826,2282.6
22827,2282.7000000000003
22828,2282.8
22829,2282.9
22830,2283.0
22831,2283.1
22832,2283.2000000000003
22833,2283.3
22834,2283.4
22835,2283.5
22836,2283.6
22837,2283.7000000000003
22838,2283.8
22839,2283.9
22840,2284.0
22841,2284.1
22842,2284.2000000000003
22843,2284.3
22844,2284.4
22845,2284.5
22846,2284.6
22847,2284.7000000000003
22848,2284.8
22849,2284.9
22850,2285.0
22851,2285.1
22852,2285.2000000000003
22853,2285.3
22854,2285.4
22855,2285.5
22856,2285.6
22857,2285.7000000000003
22858,2285.8
22859,2285.9
22860,2286.0
22861,2286.1
22862,2286.2000000000003
22863,2286.3
22864,2286.4
22865,2286.5
22866,2286.6
22867,2286.7000000000003
22868,2286.8
22869,2286.9
22870,2287.0
22871,2287.1
22872,2287.2000000000003
22873,2287.3
22874,2287.4
22875,2287.5
22876,2287.6
22877,2287.7000000000003
22878,2287.8
22879,2287.9
22880,2288.0
22881,2288.1
22882,2288.2000000000003
22883,2288.3
22884,2288.4
22885,2288.5
22886,2288.6
22887,2288.7000000000003
22888,2288.8
22889,2288.9
22890,2289.0
22891,2289.1
22892,2289.2000000000003
22893,2289.3
22894,2289.4
22895,2289.5
22896,2289.6
22897,2289.7000000000003
22898,2289.8
22899,2289.9
22900,2290.0
22901,2290.1
22902,2290.2000000000003
22903,2290.3
22904,2290.4
22905,2290.5
22906,2290.6
22907,2290.7000000000003
22908,2290.8
22909,2290.9
22910,2291.0
22911,2291.1
22912,2291.2000000000003
22913,2291.3
22914,2291.4
22915,2291.5
22916,2291.6
22917,2291.7000000000003
22918,2291.8
22919,2291.9
22920,2292.0
22921,2292.1
22922,2292.2000000000003
22923,2292.3
22924,2292.4
22925,2292.5
22926,2292.6
22927,2292.7000000000003
22928,2292.8
22929,2292.9
22930,2293.0
22931,2293.1
22932,2293.2000000000003
22933,2293.3
22934,2293.4
22935,2293.5
22936,2293.6
22937,2293.7000000000003
22938,2293.8
22939,2293.9
22940,2294.0
22941,2294.1
22942,2294.2000000000003
22943,2294.3
22944,2294.4
22945,2294.5
22946,2294.6
22947,2294.7000000000003
22948,2294.8
22949,2294.9
22950,2295.0
22951,2295.1
22952,2295.2000000000003
22953,2295.3
22954,2295.4
22955,2295.5
22956,2295.6
22957,2295.7000000000003
22958,2295.8
22959,2295.9
22960,2296.0
22961,2296.1
22962,2296.2000000000003
22963,2296.3
22964,2296.4
22965,2296.5
22966,2296.6
22967,2296.7000000000003
22968,2296.8
22969,2296.9
22970,2297.0
22971,2297.1
22972,2297.2000000000003
22973,2297.3
22974,2297.4
22975,2297.5
22976,2297.6
22977,2297.7000000000003
22978,2297.8
22979,2297.9
22980,2298.0
22981,2298.1
22982,2298.2000000000003
22983,2298.3
22984,2298.4
22985,2298.5
22986,2298.6
22987,2298.7000000000003
22988,2298.8
22989,2298.9
22990,2299.0
22991,2299.1
22992,2299.2000000000003
22993,2299.3
22994,2299.4
22995,2299.5
22996,2299.6
22997,2299.7000000000003
22998,2299.8
22999,2299.9
23000,2300.0
23001,2300.1
23002,2300.2000000000003
23003,2300.3
23004,2300.4
23005,2300.5
23006,2300.6
23007,2300.7000000000003
23008,2300.8
23009,2300.9
23010,2301.0
23011,2301.1
23012,2301.2000000000003
23013,2301.3
23014,2301.4
23015,2301.5
23016,2301.6
23017,2301.7000000000003
23018,2301.8
23019,2301.9
23020,2302.0
23021,2302.1
23022,2302.2000000000003
23023,2302.3
23024,2302.4
23025,2302.5
23026,2302.6
23027,2302.7000000000003
23028,2302.8
23029,2302.9
23030,2303.0
23031,2303.1
23032,2303.2000000000003
23033,2303.3
23034,2303.4
23035,2303.5
23036,2303.6
23037,2303.7000000000003
23038,2303.8
23039,2303.9
23040,2304.0
23041,2304.1
23042,2304.2000000000003
23043,2304.3
23044,2304.4
23045,2304.5
23046,2304.6
23047,2304.7000000000003
23048,2304.8
23049,2304.9
23050,2305.0
23051,2305.1
23052,2305.2000000000003
23053,2305.3
23054,2305.4
23055,2305.5
23056,2305.6
23057,2305.7000000000003
23058,2305.8
23059,2305.9
23060,2306.0
23061,2306.1
23062,2306.2000000000003
23063,2306.3
23064,2306.4
23065,2306.5
23066,2306.6
23067,2306.7000000000003
23068,2306.8
23069,2306.9
23070,2307.0
23071,2307.1
23072,2307.2000000000003
23073,2307.3
23074,2307.4
23075,2307.5
23076,2307.6
23077,2307.7000000000003
23078,2307.8
23079,2307.9
23080,2308.0
23081,2308.1
23082,2308.2000000000003
23083,2308.3
23084,2308.4
23085,2308.5
23086,2308.6
23087,2308.7000000000003
23088,2308.8
23089,2308.9
23090,2309.0
23091,2309.1
23092,2309.2000000000003
23093,2309.3
23094,2309.4
23095,2309.5
23096,2309.6
23097,2309.7000000000003
23098,2309.8
23099,2309.9
23100,2310.0
23101,2310.1
23102,2310.2000000000003
23103,2310.3
23104,2310.4
23105,2310.5
23106,2310.6
23107,2310.7000000000003
23108,2310.8
23109,2310.9
23110,2311.0
23111,2311.1
23112,2311.2000000000003
23113,2311.3
23114,2311.4
23115,2311.5
23116,2311.6
23117,2311.7000000000003
23118,2311.8
23119,2311.9
23120,2312.0
23121,2312.1
23122,2312.2000000000003
23123,2312.3
23124,2312.4
23125,2312.5
23126,2312.6
23127,2312.7000000000003
23128,2312.8
23129,2312.9
23130,2313.0
23131,2313.1
23132,2313.2000000000003
23133,2313.3
23134,2313.4
23135,2313.5
23136,2313.6
23137,2313.7000000000003
23138,2313.8
23139,2313.9
23140,2314.0
23141,2314.1
23142,2314.2000000000003
23143,2314.3
23144,2314.4
23145,2314.5
23146,2314.6
23147,2314.7000000000003
23148,2314.8
23149,2314.9
23150,2315.0
23151,2315.1
23152,2315.2000000000003
23153,2315.3
23154,2315.4
23155,2315.5
23156,2315.6
23157,2315.7000000000003
23158,2315.8
