,model_class,dataset_index,fix_param,protocol,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,score,well
205,Beattie,2,8,spacefill19,0.00022498272971228442,0.06961624153184308,3.094373430115095e-05,0.05639988838041113,0.09059980430946643,0.008838293478650752,0.004613016508416455,0.029604594121114845,0.1812351643264147,0.03610157454792974,2
206,Beattie,2,8,spacefill19,0.00022457821962981132,0.06964132536633862,2.812407788741616e-05,0.05794821592486057,0.09273193519600711,0.00887188163748876,0.004028164844294433,0.027982436460129267,0.21552614690565972,0.04673128265065201,2
207,Beattie,2,8,spacefill19,0.00022522233866310035,0.06974134534871566,2.6180844120253456e-05,0.05915299280712283,0.09402430565229601,0.008947715503660665,0.0034577940224448205,0.026727358938527145,0.2563052273693322,0.05660758525585488,2
208,Beattie,2,8,spacefill19,0.00022679832342713504,0.06981032084366602,2.4900899284924053e-05,0.06005810871598233,0.09486330019890747,0.00901577279548228,0.0029413492584472044,0.025778034802677065,0.3048,0.0648427485548336,2
209,Beattie,2,8,spacefill19,0.0002287230051510743,0.06984573732488303,2.4049855128027605e-05,0.06073872697552466,0.09548879405516696,0.009058924449926621,0.0024912154012106448,0.025058349542405288,0.3624703286528294,0.07156766893147078,2
210,Beattie,2,8,spacefill19,0.00023046442214633877,0.06987563664430392,2.3440633271150148e-05,0.06126697596910713,0.09603065819373317,0.009074252483766278,0.002106092295290062,0.024506281705240288,0.43105229381131943,0.07705800324132188,2
211,Beattie,2,8,spacefill19,0.00023208669649250405,0.06989191563258379,2.2999367929486938e-05,0.06168029670555629,0.0965021084220937,0.00907219358917047,0.0017784092527750996,0.024075801010845277,0.5126104547386644,0.0815604048651666,2
212,Beattie,2,8,spacefill19,0.00023356239848881205,0.06990366880075215,2.265747700125363e-05,0.062012451594914524,0.09693643974112082,0.009058035864274543,0.0015008160359015615,0.023735425173894414,0.6096,0.08527059595261363,2
213,Beattie,2,8,spacefill19,0.00022558674980179198,0.07080496794634496,3.76227780049674e-05,0.05291028989156161,0.08316095280323393,0.009086409727983113,0.005572381643093347,0.033647928245276695,0.1294655974387777,0.0379316835174048,2
214,Beattie,2,8,spacefill19,0.0002213992207118585,0.07269547146080373,3.956379132826254e-05,0.05139309563693695,0.07816719486271026,0.009326893963675491,0.0059634150762328504,0.03591457741314219,0.10870874072059561,0.05995867024965239,2
215,Beattie,2,8,spacefill19,0.0002119154681888537,0.07560546001912881,3.9180321850844994e-05,0.050355675635959336,0.07311091267519412,0.009549600279222942,0.006357832486518871,0.03811663715416561,0.09127977271835509,0.08865535954705828,2
216,Beattie,2,8,spacefill19,0.00019685210309166936,0.07942531674693226,3.6270961885586545e-05,0.049897907215239345,0.06824328235717998,0.00972661162587947,0.0068139322678913055,0.04026075650731328,0.07664514235271616,0.12025708112277257,2
217,Beattie,2,8,spacefill19,0.00017694274442742845,0.08395816159231902,3.118761511062994e-05,0.05009803681152181,0.06361164621435653,0.009864740575964996,0.0073656112109904606,0.042454644306826154,0.06435684129488249,0.1529657701008458,2
218,Beattie,2,8,spacefill19,0.00015157294405854013,0.08925612141993702,2.4689571719796942e-05,0.05104561828164694,0.05912704032031565,0.009998946724992953,0.008026874648367974,0.044832716591900745,0.05403868913693675,0.18578987877432915,2
219,Beattie,2,8,spacefill19,0.00012019102092336615,0.09575532185578883,1.7847115476485914e-05,0.05281578425142294,0.05474766925176482,0.010148248574534925,0.008817113786850406,0.04757142590303799,0.045374817422412735,0.21814896848427595,2
220,Beattie,2,8,spacefill19,9.07905708137813e-05,0.1029845305490998,1.1860831473896103e-05,0.05534624440239634,0.0503658607398788,0.01036879995967743,0.009757640128712284,0.05081617724593197,0.0381,0.24972113811252836,2
221,Beattie,2,8,hhbrute3gstep,0.00022604265841568198,0.06986971301620573,3.4481264429440764e-05,0.05459685799039156,0.08736481915567641,0.008903737653670567,0.0051541646860125,0.0315852781871672,0.1524,0.03000745447571176,2
222,Beattie,2,8,hhbrute3gstep,0.00022633642509762642,0.06905909589275055,3.312312557544781e-05,0.055868109719602425,0.08825121381805186,0.009196307679126622,0.00438343664139528,0.03013617102776069,0.1812351643264147,0.03401104259567494,2
223,Beattie,2,8,hhbrute3gstep,0.00022648779815403322,0.06846934216196916,3.190901801159752e-05,0.05699926514928634,0.08878679173115714,0.009556408606978057,0.0037059163858814124,0.028882556829379884,0.21552614690565972,0.041216254978431545,2
224,Beattie,2,8,hhbrute3gstep,0.00022661404768514637,0.06799059974013284,3.0959364895601974e-05,0.05794454693068765,0.08929985588674944,0.009903109366988056,0.0031266735436581783,0.027879957072486368,0.2563052273693322,0.047955665456196686,2
225,Beattie,2,8,hhbrute3gstep,0.0002267845569187796,0.06755179991750347,3.025572973377061e-05,0.05871206780010626,0.08994425116104705,0.010192213621796703,0.0026398814998226474,0.02710432615344611,0.3048,0.05344410714546354,2
226,Beattie,2,8,hhbrute3gstep,0.00022702592236436368,0.06712636052828753,2.972625687612812e-05,0.05933487564695936,0.09075224548332755,0.010412952629539712,0.0022330311552698156,0.02650552234411313,0.3624703286528294,0.057774618964800774,2
227,Beattie,2,8,hhbrute3gstep,0.000227362505375226,0.06670895448954665,2.9325131820924545e-05,0.059840684766902366,0.09167276862811075,0.010575749661357185,0.0018920102089078734,0.026036326399170598,0.43105229381131943,0.06119353041394441,2
228,Beattie,2,8,hhbrute3gstep,0.00022774566650429968,0.06631009421418593,2.900662644200268e-05,0.06025639201337909,0.09264446756980099,0.01069445062903381,0.0016046278582086363,0.025662422660115612,0.5126104547386644,0.06392112868970111,2
229,Beattie,2,8,hhbrute3gstep,0.0002281730917436736,0.06592904513141815,2.8748047988901867e-05,0.06059996288620857,0.09364470923599584,0.010780216254496522,0.0013618776233450393,0.025358593308564135,0.6096,0.06612440612879557,2
230,Beattie,2,8,hhbrute3gstep,0.0002254889825908846,0.07090901756387136,3.563217331967071e-05,0.053364304322814284,0.08592290826836704,0.008751518655516245,0.005963941191126799,0.032998536248521865,0.1294655974387777,0.035014904936277354,2
231,Beattie,2,8,hhbrute3gstep,0.00022426300098793892,0.07234025337929602,3.645903849534805e-05,0.05210336324264508,0.08352833604799373,0.008754618702000679,0.006936961236787597,0.03441935814856864,0.10870874072059561,0.05014600292578355,2
232,Beattie,2,8,hhbrute3gstep,0.00022177855697854342,0.07411371382550878,3.6757671765039226e-05,0.05095933835613428,0.08012924885615633,0.008956270315380974,0.008037640151196361,0.035676823105539095,0.09127977271835509,0.07055854968776445,2
233,Beattie,2,8,hhbrute3gstep,0.00021744144144383444,0.07626995852896097,3.657095853295236e-05,0.04994564359448648,0.07561235079766933,0.009407695464963495,0.009264644238762153,0.036807327588290785,0.07664514235271616,0.09297586695496185,2
234,Beattie,2,8,hhbrute3gstep,0.00021074465590180462,0.0789126612483864,3.594485898934349e-05,0.04907005203098065,0.07001077277037998,0.010166856073143197,0.010602859123589003,0.03793582596819924,0.06435684129488249,0.11582548555395868,2
235,Beattie,2,8,hhbrute3gstep,0.0002016186429804129,0.08217956838696802,3.485633527194705e-05,0.048357487270063365,0.0634542906785319,0.01130647141418548,0.01201973413798842,0.039265129391721706,0.05403868913693675,0.1384164772029093,2
236,Beattie,2,8,hhbrute3gstep,0.0001905755443511471,0.08626900340134223,3.306577108888199e-05,0.04789446090713797,0.05642002670673211,0.012820967300488467,0.013516577565280607,0.04119573979834777,0.045374817422412735,0.16058810286442618,2
237,Beattie,2,8,hhbrute3gstep,0.0001791576170961795,0.09142490026119682,2.9975367863787436e-05,0.04789319272677855,0.0495633654967274,0.014629791137347414,0.015098566033166866,0.04443473794154787,0.0381,0.18259987510315495,2
238,Beattie,2,8,wangbrute3gstep,0.00022560823768516717,0.06993146378886074,3.4522614022710646e-05,0.054586240051330955,0.08736628818685126,0.008907002777868812,0.0051585500018868375,0.03156835193402541,0.1524,0.030050477107011638,2
239,Beattie,2,8,wangbrute3gstep,0.0002706188328535268,0.06548364782431755,3.5017325010143575e-05,0.055356756813963764,0.08788838739722019,0.008963066852789395,0.004449201805059774,0.03004548593530866,0.1812351643264147,0.035719817869608456,2
240,Beattie,2,8,wangbrute3gstep,0.0003037895945144884,0.06263732656477208,3.4873315550850325e-05,0.05616935119343566,0.08832049817325617,0.009154120770033783,0.003799531259513557,0.028737622735605893,0.21552614690565972,0.045705332137551576,2
241,Beattie,2,8,wangbrute3gstep,0.00032745744637836235,0.060799816208309446,3.4509037197762175e-05,0.056918270965103754,0.08895090763846024,0.009407895824484728,0.0032298065132452124,0.027673739671819922,0.2563052273693322,0.05485829416088314,2
242,Beattie,2,8,wangbrute3gstep,0.00034459034139214473,0.05954302109992951,3.4150201705992624e-05,0.05755714421024965,0.08989836206368763,0.009657301771000942,0.0027454151564091475,0.026828708608338598,0.3048,0.062262742647279164,2
243,Beattie,2,8,wangbrute3gstep,0.0003572684192778938,0.05862777005690509,3.385364157958233e-05,0.05808675208972397,0.09112294108965183,0.009872085747941592,0.002337517780563119,0.026156468642640714,0.3624703286528294,0.06810119136600155,2
244,Beattie,2,8,wangbrute3gstep,0.0003669040352326833,0.05792282032845664,3.3616343730942755e-05,0.05852257914750343,0.09254690844007656,0.0100436785391297,0.0019939252717464354,0.025614131998092,0.43105229381131943,0.07272072464934085,2
245,Beattie,2,8,wangbrute3gstep,0.00037435356041779324,0.05735715723956128,3.34101386355558e-05,0.058885573660467434,0.09405290295650517,0.010175019979778665,0.0017025560180302973,0.02517041422278961,0.5126104547386644,0.07641995875779363,2
246,Beattie,2,8,wangbrute3gstep,0.0003801857818196602,0.056896448480268126,3.323062934266791e-05,0.05918783576066542,0.09558965691393735,0.010275031486802479,0.0014544257091984893,0.024801195523756935,0.6096,0.07942133102134417,2
247,Beattie,2,8,wangbrute3gstep,0.00017452749713246242,0.07602885063694041,3.316074978275099e-05,0.054002337478389464,0.08645758744971167,0.009005585083753086,0.005865512850244667,0.03311958783724228,0.1294655974387777,0.03742489192997173,2
248,Beattie,2,8,wangbrute3gstep,0.00012236495533025297,0.08413217611390982,3.085856744687482e-05,0.05356364966528263,0.08462613015512033,0.009241365559424227,0.006668778034905942,0.03482398794143919,0.10870874072059561,0.05812168692381655,2
249,Beattie,2,8,wangbrute3gstep,8.754480035103217e-05,0.09154154417293178,2.8052749051910452e-05,0.053318659463528914,0.08146845374196485,0.009547997904709496,0.007534653297518273,0.03653692516568756,0.09127977271835509,0.08539453737348164,2
250,Beattie,2,8,wangbrute3gstep,6.9294920545877e-05,0.09659876788283824,2.491473430632835e-05,0.0533115738072556,0.07689749089149339,0.009921028876206,0.008486742915838896,0.03827607929047692,0.07664514235271616,0.11551179377458472,2
251,Beattie,2,8,wangbrute3gstep,5.988506370115337e-05,0.09961363715466999,2.1580021583619905e-05,0.05357409367830278,0.07113667061252854,0.010438222617597002,0.00952804647544954,0.04018750318162316,0.06435684129488249,0.1464642050980275,2
252,Beattie,2,8,wangbrute3gstep,5.457508305794744e-05,0.10130078925506907,1.8020266114334657e-05,0.05420497421139502,0.0644993637196318,0.011166496269247147,0.010600903313880056,0.04267795835076419,0.05403868913693675,0.17717259567834232,2
253,Beattie,2,8,wangbrute3gstep,5.114702715647795e-05,0.10222987121967905,1.4057982909232807e-05,0.05546071894127068,0.05742732434611785,0.012108468812337361,0.011456744155885755,0.04679503884112681,0.045374817422412735,0.20721017663760147,2
254,Beattie,2,8,wangbrute3gstep,4.7413307299546725e-05,0.1038141661214907,9.325139267337515e-06,0.05812139562426065,0.050941103348747824,0.013103908814869428,0.010444030163195736,0.05758035099770209,0.0381,0.23659938516439744,2
255,Beattie,3,8,staircaseramp1,0.00022587450203736772,0.06998052323172177,3.4378239963655604e-05,0.054628308036247936,0.0871622344370116,0.008901301284159032,0.00514075947277341,0.031580527905742985,0.1524,0.029882024974610132,3
256,Beattie,3,8,staircaseramp1,0.00022415953134605397,0.06577567522950246,3.249238432963564e-05,0.05576634850746476,0.089007040787309,0.008693080327784581,0.004419642578164468,0.030444648034581,0.1812351643264147,0.0313155881776092,3
257,Beattie,3,8,staircaseramp1,0.00022106956035136707,0.06253474485952226,3.080967341081269e-05,0.05677493222401472,0.0910717815845536,0.00859303901503096,0.0038149026527546873,0.029429383926931656,0.21552614690565972,0.0342039262929796,3
258,Beattie,3,8,staircaseramp1,0.0002177438229559277,0.060165968313276356,2.9427543555039067e-05,0.05765111656725194,0.09305839843932726,0.008572686802392244,0.003289747342115151,0.02855733787472796,0.2563052273693322,0.03726469154499077,3
259,Beattie,3,8,staircaseramp1,0.00021479913904389324,0.058467247681751204,2.833194411927207e-05,0.05840573533870926,0.09478396488637952,0.008598136340594673,0.0028263098257361,0.02782798859524706,0.3048,0.04001971039852182,3
260,Beattie,3,8,staircaseramp1,0.0002123596573857584,0.057230966838010155,2.7477226117533217e-05,0.05904793381820578,0.09613645337937866,0.00862978029247205,0.0024162682631986322,0.0272412659713448,0.3624703286528294,0.0423506583695257,3
261,Beattie,3,8,staircaseramp1,0.00021034884527414163,0.05629984519704407,2.6812706669881527e-05,0.05958845640598579,0.09717980850023565,0.008648115687270991,0.0020577556569666634,0.02677931169555049,0.43105229381131943,0.04427228936411834,3
262,Beattie,3,8,staircaseramp1,0.00020870855599017073,0.05556908579594813,2.6284271264479444e-05,0.06004411226518669,0.09792122859953217,0.008641168808708521,0.0017462136356322436,0.02642743721519017,0.5126104547386644,0.04584065394518872,3
263,Beattie,3,8,staircaseramp1,0.00020729427622508156,0.05497779395712543,2.5864592446935255e-05,0.06042496343217541,0.09844911997158283,0.00861578260975362,0.0014783422446603249,0.02615934108365978,0.6096,0.04711760896515748,3
264,Beattie,3,8,staircaseramp1,0.0002251346471519936,0.07463027532833877,3.603676751249547e-05,0.053487156504378165,0.08594244584821578,0.009225947611102393,0.00598069547396238,0.03268102772784038,0.1294655974387777,0.03185514451363455,3
265,Beattie,3,8,staircaseramp1,0.0002216027408545448,0.0797336856307537,3.713369461236506e-05,0.05231122726320443,0.08523509796164304,0.009734586256996821,0.007117569899587033,0.03376258248736041,0.10870874072059561,0.03906577229171476,3
266,Beattie,3,8,staircaseramp1,0.0002165497855951369,0.08416106634562895,3.7022478996355017e-05,0.05132915620011914,0.08467850970233655,0.010393244481988915,0.008536066311442913,0.034668698095413564,0.09127977271835509,0.05081893814679963,3
267,Beattie,3,8,staircaseramp1,0.00021150207978867558,0.08752164953036286,3.548862651178273e-05,0.050650748291653204,0.08385733936292675,0.011200430769857779,0.01026872334561073,0.03539878918040059,0.07664514235271616,0.06530924748992621,3
268,Beattie,3,8,staircaseramp1,0.00020709681466644068,0.08990838898411478,3.254992850435666e-05,0.05035281927186024,0.0826899906120778,0.01219546770773364,0.012383159532185026,0.0359709451357866,0.06435684129488249,0.08111228120246805,3
269,Beattie,3,8,staircaseramp1,0.00020315901144394086,0.09156454379049687,2.8318868127361592e-05,0.05052411383185239,0.08122427116703433,0.013438912259012106,0.014989822843486104,0.03639170444699305,0.05403868913693675,0.0973951256197085,3
270,Beattie,3,8,staircaseramp1,0.00019923147799357177,0.09270249084668852,2.297197194994156e-05,0.051311300301175804,0.07970134464124455,0.015096153951386415,0.018296269795257374,0.03656137357054465,0.045374817422412735,0.11373106545234143,3
271,Beattie,3,8,staircaseramp1,0.00019463794484082561,0.09350083404059487,1.6802341316094406e-05,0.052988535641417825,0.07846569869339555,0.017423531766217724,0.02267675546262225,0.036290396329974994,0.0381,0.12993376843818508,3
272,Beattie,3,8,sis,0.0002257322104614219,0.06986192022984918,3.444119681781908e-05,0.05460614172316734,0.08729273132045923,0.00888668422324437,0.005153814308202907,0.03159241911982293,0.1524,0.03001770532788475,3
273,Beattie,3,8,sis,0.00022049987744369144,0.0666723342655253,3.319399318436021e-05,0.055656499886264914,0.0881047535833908,0.009059246094818124,0.004506640630486712,0.030205508841199106,0.1812351643264147,0.031757252197473745,3
274,Beattie,3,8,sis,0.00021549770950104213,0.06404207428544532,3.201704390218376e-05,0.05660211106569923,0.08859217135267468,0.00924414423013451,0.003918818390073619,0.02899053593580421,0.21552614690565972,0.035349163113329696,3
275,Beattie,3,8,sis,0.00021091824090908168,0.0620076148955961,3.1013993945638884e-05,0.057424327312193886,0.08901070131365235,0.009405056597195911,0.0033922436544199888,0.027972252237702517,0.2563052273693322,0.03915240340352829,3
276,Beattie,3,8,sis,0.00020688200511780508,0.0604635354607464,3.0205647030176876e-05,0.05812254438333347,0.08944169448230588,0.009527578309463628,0.0029251249705774746,0.027141299710390292,0.3048,0.042554612578747715,3
277,Beattie,3,8,sis,0.00020342755873768535,0.05926739765799013,2.955649651107611e-05,0.05871125367983351,0.08990052761099492,0.00960452302146102,0.0025145454123610515,0.02647700373939251,0.3624703286528294,0.045424862335802604,3
278,Beattie,3,8,sis,0.0002004800775685768,0.05831272398208291,2.9044980840568408e-05,0.05920150402094737,0.09036395664919739,0.009643636973243863,0.002156079129188297,0.025948745085596994,0.43105229381131943,0.04779801311058238,3
279,Beattie,3,8,sis,0.00019794300139045818,0.05752407094889574,2.863708990186888e-05,0.05961000668774774,0.09083370426748638,0.009654019176902656,0.0018452710964030727,0.025528585568269258,0.5126104547386644,0.04975046165201254,3
280,Beattie,3,8,sis,0.00019581847755318436,0.05686576387145861,2.8296894840587633e-05,0.05995404910831342,0.09127093072035242,0.009641239716158283,0.0015757880632744385,0.025194710211631527,0.6096,0.051358327242104,3
281,Beattie,3,8,sis,0.00023094754934906158,0.0731947138331225,3.54370115540963e-05,0.053579296619057956,0.08591217252169366,0.008771331323985686,0.005811755248145219,0.03300217333969349,0.1294655974387777,0.03235331465783911,3
282,Beattie,3,8,sis,0.00023697375104272513,0.07692232591253774,3.595178974298628e-05,0.05253495713663212,0.0834847027678309,0.008736181271163554,0.006561097709815675,0.03455040299784509,0.10870874072059561,0.040327645577909514,3
283,Beattie,3,8,sis,0.00024307998004392088,0.08073359957182184,3.56010726600787e-05,0.05164136817379706,0.08000102883901877,0.00881038332724995,0.007353455937085279,0.036101027330175194,0.09127977271835509,0.052792887149245515,3
284,Beattie,3,8,sis,0.0002481697263626658,0.08457986065301065,3.4279678696986674e-05,0.050955463162145206,0.07560795129507512,0.00899051779813489,0.008200564119059917,0.03768014966047148,0.07664514235271616,0.06800739694530733,3
285,Beattie,3,8,sis,0.0002511782182744274,0.08829739295373507,3.198951614136051e-05,0.0505253818209129,0.07056150603258074,0.009254686045726409,0.009125944352861808,0.03936326715129689,0.06435684129488249,0.0847723854069971,3
286,Beattie,3,8,sis,0.00025155463531964024,0.09167258974370691,2.8700411371233593e-05,0.05043476176625994,0.06522871190067132,0.009566807996189444,0.010175498339096506,0.04123563977823031,0.05403868913693675,0.10238593533405121,3
287,Beattie,3,8,sis,0.0002494139617462628,0.0945579841551401,2.439289716104003e-05,0.05081951341486573,0.059969547640530856,0.009889059241075257,0.011421434635612963,0.04338172773475536,0.045374817422412735,0.12044200085161758,3
288,Beattie,3,8,sis,0.00024490321605621934,0.09697453153984127,1.9154681055122447e-05,0.05189465697701835,0.05502015686593757,0.010227514024596696,0.01296517771899159,0.04584174895452663,0.0381,0.13871154412094966,3
289,Beattie,3,8,spacefill19,0.00022596713703976033,0.06989707673472827,3.449154729989789e-05,0.054592597081557614,0.08731800169836318,0.008911538485795801,0.00515505228941408,0.03156481442748586,0.1524,0.030021778444245473,3
290,Beattie,3,8,spacefill19,0.0002249986759082728,0.0696022637654403,3.0959789419052845e-05,0.056394166818559556,0.09063858163183848,0.008837490238115713,0.004618053001623148,0.029593778975472346,0.1812351643264147,0.03610362905058681,3
291,Beattie,3,8,spacefill19,0.0002245902085223208,0.0696261753655164,2.813587080735438e-05,0.05794316793574444,0.09277678401569305,0.008869455177189447,0.004032494524389513,0.02797428658632196,0.21552614690565972,0.04672771021385333,3
292,Beattie,3,8,spacefill19,0.00022530484412135618,0.06971867232200107,2.619007260194912e-05,0.05914864688056539,0.09407245038352388,0.008944447262849634,0.0034615462283676683,0.02672029652220882,0.2563052273693322,0.05660399313969281,3
293,Beattie,3,8,spacefill19,0.00022675595213980234,0.06979536127669982,2.490268480403386e-05,0.0600560888066953,0.09491609687543645,0.009012060321660747,0.0029446639725578447,0.025771388952114883,0.3048,0.06484080595215032,3
294,Beattie,3,8,spacefill19,0.00022859030796610315,0.0698383723342664,2.404625403802247e-05,0.060738490038353,0.09554841850878493,0.009053611088558108,0.0024941536772228813,0.025052538535814368,0.3624703286528294,0.07156756779116434,3
295,Beattie,3,8,spacefill19,0.00023054336572121646,0.06985094136365565,2.3440079728673634e-05,0.06126637310039185,0.09607548501244749,0.009071658956550164,0.002108109032996579,0.024499950222331302,0.43105229381131943,0.07705952011016122,3
296,Beattie,3,8,spacefill19,0.0002321202283975762,0.06987237765136102,2.2999760679788864e-05,0.061678808704027845,0.0965545097287503,0.009068763200291093,0.0017802903984651282,0.02406938237541988,0.5126104547386644,0.08156325458019544,3
297,Beattie,3,8,spacefill19,0.00023363070038466704,0.06987707206781288,2.2652503092755602e-05,0.06201350800269196,0.09699174159139866,0.009053443046007281,0.001502439415470406,0.023730159995490985,0.6096,0.0852745098311147,3
298,Beattie,3,8,spacefill19,0.00022553197469719983,0.07079754933470286,3.764134333948051e-05,0.0529045778403985,0.0831913334989995,0.0090870646262573,0.005579579392817871,0.03362864179066958,0.1294655974387777,0.03795259787440734,3
299,Beattie,3,8,spacefill19,0.00022133707713372378,0.07268837735192915,3.958588594331432e-05,0.05138669611044608,0.07819646748393055,0.009328189831145703,0.005972323789413072,0.0358901436972156,0.10870874072059561,0.059966299409070015,3
300,Beattie,3,8,spacefill19,0.00021182790777608313,0.07559435740020841,3.919702623622863e-05,0.05035038721889248,0.07313349951825487,0.009552856746044442,0.006368301093609972,0.03808559727770186,0.09127977271835509,0.08864400171831774,3
301,Beattie,3,8,spacefill19,0.00019690360938960267,0.07940197673761519,3.629787049262906e-05,0.04988940236745712,0.06826628528020087,0.009730795014480412,0.006826985309124515,0.04022173141378091,0.07664514235271616,0.12022552401690836,3
302,Beattie,3,8,spacefill19,0.00017656244883835974,0.0839795014914801,3.118003869199556e-05,0.05009846723106906,0.06363095971303265,0.009870842851366345,0.0073819327510334515,0.042403101849085315,0.06435684129488249,0.15291412044148406,3
303,Beattie,3,8,spacefill19,0.0001509315587145319,0.08931850622406845,2.4683815736447704e-05,0.05104565053615324,0.059141736664711723,0.010006575731640153,0.008047752759215585,0.0447667512107028,0.05403868913693675,0.18571887261549744,3
304,Beattie,3,8,spacefill19,0.00011929043529236542,0.09588581156891644,1.7829483621628203e-05,0.05282311428117146,0.05475319197869572,0.010162375209635628,0.008844633413339058,0.04747931124544598,0.045374817422412735,0.21805969907506886,3
305,Beattie,3,8,spacefill19,8.938594803226008e-05,0.103273955647485,1.1834982324073474e-05,0.05536398039747052,0.05037005758575105,0.010385445264880066,0.00979477248073704,0.05070075734086956,0.0381,0.24961500764135486,3
306,Beattie,3,8,hhbrute3gstep,0.00022596509519254426,0.06986825767980018,3.453324581631681e-05,0.05458373405628802,0.08720969950450086,0.00892050648187672,0.005144930340177942,0.031577319104587415,0.1524,0.0299862998858196,3
307,Beattie,3,8,hhbrute3gstep,0.0002262595961352358,0.06905758569758223,3.3177674744545316e-05,0.055853343392567326,0.08809846002445151,0.009211920915189502,0.004375651091314798,0.030130864060311697,0.1812351643264147,0.03392292103450504,3
308,Beattie,3,8,hhbrute3gstep,0.0002264151927615937,0.06846666151687132,3.19646138378367e-05,0.05698333901415559,0.08864287554026944,0.00956930150462852,0.003699724856151062,0.02888032458610873,0.21552614690565972,0.04109103887794443,3
309,Beattie,3,8,hhbrute3gstep,0.00022653232020719037,0.06798806360710609,3.101546811275374e-05,0.057927867032712924,0.08916667258452618,0.009914361229620548,0.003121879976329634,0.027879540961032158,0.2563052273693322,0.04781257759556614,3
310,Beattie,3,8,hhbrute3gstep,0.00022670998912130143,0.06754858669497646,3.0307957745349814e-05,0.05869604165790965,0.08982421102114271,0.010200488385519634,0.00263629425354021,0.02710563467962376,0.3048,0.053292708741487296,3
311,Beattie,3,8,hhbrute3gstep,0.00022696012239290067,0.06712107383757891,2.97811125214681e-05,0.059317551103495965,0.09063562092597142,0.010420466202821976,0.0022301683693286526,0.026507270554865778,0.3624703286528294,0.0576197063014358,3
312,Beattie,3,8,hhbrute3gstep,0.00022729050094312962,0.06670330833365663,2.9378864854406734e-05,0.059823508550241225,0.09155515560932598,0.010582334812255963,0.001889580682304878,0.02603902679233945,0.43105229381131943,0.061037541545772955,3
313,Beattie,3,8,hhbrute3gstep,0.0002276671804408038,0.06630430530837937,2.9058670590243577e-05,0.06023959240644378,0.09253752601459184,0.010699565920505522,0.001602808296695406,0.025665329318362684,0.5126104547386644,0.0637653166380733,3
314,Beattie,3,8,hhbrute3gstep,0.0002280997804410518,0.06592296054823871,2.8801040699835216e-05,0.06058257166453036,0.09353702992205204,0.010785097439254338,0.0013603549050088086,0.025361537416269453,0.6096,0.06596937543891741,3
315,Beattie,3,8,hhbrute3gstep,0.00022541485104186524,0.0709053255232489,3.568273884168513e-05,0.05335228428382012,0.08577459655281115,0.008767847677137805,0.005953739712541324,0.03298952999013341,0.1294655974387777,0.035053863453356066,3
316,Beattie,3,8,hhbrute3gstep,0.0002241772513677423,0.07233756569741173,3.6508295883877746e-05,0.05209249688103698,0.08338565291047112,0.00876866188971437,0.006925527048302377,0.03441118398819378,0.10870874072059561,0.05020548481583544,3
317,Beattie,3,8,hhbrute3gstep,0.00022170826932857625,0.0741074313042506,3.6807593307586046e-05,0.05094896634855447,0.079995690669771,0.008968705698154035,0.008024668061262107,0.03567059465493682,0.09127977271835509,0.07061649949913044,3
318,Beattie,3,8,hhbrute3gstep,0.00021734832104170344,0.07626638102625644,3.661294144649164e-05,0.04993719252678622,0.075519577267021,0.009413441727524608,0.00925362321990345,0.03680667740784079,0.07664514235271616,0.09302811660817219,3
319,Beattie,3,8,hhbrute3gstep,0.00021067859142216887,0.07890295505113182,3.5989681174820506e-05,0.049061189727573284,0.06992247422516394,0.010174939547680237,0.010590324962503112,0.037933151563479914,0.06435684129488249,0.11587236356458065,3
320,Beattie,3,8,hhbrute3gstep,0.00020155693613873026,0.08216944773929795,3.4904038595546934e-05,0.048347707923043035,0.0634007532729971,0.011304895001865954,0.012010509455898452,0.03927348536922698,0.05403868913693675,0.13845886565283727,3
321,Beattie,3,8,hhbrute3gstep,0.00019048955184455138,0.08626300756307405,3.310807806062722e-05,0.04788590070515406,0.05636108599280816,0.01282008694584924,0.013503393618738153,0.04120397798965845,0.045374817422412735,0.16062669383524408,3
322,Beattie,3,8,hhbrute3gstep,0.0001790879551171047,0.0914155807853899,3.0011326833363797e-05,0.04788549874833073,0.04954354166427367,0.014619021171671966,0.015093671413392244,0.04445127008351653,0.0381,0.182635166432741,3
323,Beattie,3,8,wangbrute3gstep,0.00022583721083927955,0.06990446467594101,3.4428958730027594e-05,0.05461220757068541,0.08731058761803771,0.00889347436716314,0.00515394457096103,0.03157690509341523,0.1524,0.02996042212989269,3
324,Beattie,3,8,wangbrute3gstep,0.00027076961109367265,0.06546809981910497,3.4919985268472625e-05,0.05538315774580922,0.08783659992777344,0.008950115520144554,0.004445596781440526,0.030052205646882425,0.1812351643264147,0.03572064906350824,3
325,Beattie,3,8,wangbrute3gstep,0.000303841599395992,0.06263280165291381,3.477103526438949e-05,0.05619686516634086,0.08826595314394456,0.009143164011454988,0.0037962063306582823,0.028742704665465423,0.21552614690565972,0.045747460895327836,3
326,Beattie,3,8,wangbrute3gstep,0.0003274937365767143,0.06079695124077246,3.4408063642460266e-05,0.05694534178003859,0.08889519181553264,0.009397705985623128,0.0032270010436398246,0.02767789132865259,0.2563052273693322,0.05491392976923043,3
